group,TD-DOA,keyword
Normal,336,closed case
Legal,877,closed case
Normal,456,closed case
Legal,806,closed case
Normal,262,closed case
Legal,1003,closed case
Normal,1732,closed case
Normal,506,closed case
Legal,1355,closed case
DS,717,closed case
Normal,586,closed case
Normal,110,closed case
Legal,964,closed case
Normal,207,closed case
Normal,307,closed case
Legal,3099,closed case
Normal,322,closed case
Normal,286,closed case
Normal,438,closed case
Normal,357,closed case
Legal,1211,closed case
Normal,461,closed case
Normal,793,closed case
Normal,416,closed case
Normal,395,closed case
Normal,429,closed case
Normal,486,closed case
Normal,668,closed case
Normal,303,closed case
Normal,1451,closed case
Legal,1974,closed case
Normal,1176,closed case
DS,512,closed case
Normal,344,closed case
Normal,436,closed case
Normal,1095,closed case
Normal,626,closed case
Normal,248,closed case
Normal,231,closed case
Normal,367,closed case
Normal,794,closed case
Normal,521,closed case
Normal,108,closed case
Normal,461,closed case
Normal,930,closed case
Normal,770,closed case
Normal,369,closed case
Normal,709,closed case
Normal,428,closed case
Normal,328,closed case
Normal,409,closed case
Normal,416,closed case
Normal,221,closed case
Normal,797,closed case
Normal,704,closed case
Normal,783,closed case
DS,1187,closed case
Normal,670,closed case
Legal,1135,closed case
Normal,1408,closed case
Normal,232,closed case
Normal,643,closed case
Normal,286,closed case
Normal,2549,closed case
Normal,1359,closed case
Normal,648,closed case
Normal,319,closed case
Normal,262,closed case
Normal,1303,closed case
Legal,2695,closed case
Normal,872,closed case
Normal,949,closed case
Legal,1079,closed case
Legal,1308,closed case
Normal,836,closed case
Normal,361,closed case
Legal,310,closed case
DS,852,closed case
Normal,1228,closed case
Normal,285,closed case
Normal,1709,closed case
Normal,650,closed case
Normal,165,closed case
Normal,368,closed case
Normal,1067,closed case
Legal,1288,closed case
Normal,524,closed case
Normal,280,closed case
Normal,632,closed case
DS,798,closed case
Normal,1040,closed case
Normal,201,closed case
Normal,319,closed case
Normal,610,closed case
Normal,368,closed case
Normal,262,closed case
Normal,432,closed case
Normal,572,closed case
Normal,528,closed case
Normal,278,closed case
Normal,493,closed case
Normal,252,closed case
Normal,607,closed case
Normal,273,closed case
Normal,197,closed case
Legal,952,closed case
Normal,326,closed case
Normal,286,closed case
DS,936,closed case
DS,709,closed case
Normal,1861,closed case
Normal,405,closed case
Normal,665,closed case
Normal,487,closed case
Normal,226,closed case
Normal,495,closed case
Normal,923,closed case
DS,902,closed case
Normal,417,closed case
Normal,505,closed case
Normal,1054,closed case
Normal,349,closed case
Normal,279,closed case
Normal,967,closed case
Normal,205,closed case
Normal,323,closed case
Normal,161,closed case
Normal,327,closed case
Normal,825,closed case
Normal,323,closed case
Normal,1191,closed case
Legal,1575,closed case
Normal,1325,closed case
DS,674,closed case
Normal,682,closed case
Normal,402,closed case
Normal,412,closed case
Normal,432,closed case
Normal,387,closed case
Normal,740,closed case
Normal,461,closed case
Normal,447,closed case
Normal,325,closed case
Normal,797,closed case
Normal,560,closed case
Normal,208,closed case
Normal,1050,closed case
Normal,342,closed case
Normal,466,closed case
Normal,393,closed case
Normal,790,closed case
Legal,931,closed case
Normal,689,closed case
Normal,265,closed case
Normal,430,closed case
Normal,298,closed case
Normal,858,closed case
Normal,1968,closed case
Normal,805,closed case
Normal,1314,closed case
Normal,462,closed case
Normal,719,closed case
Normal,709,closed case
Legal,1482,closed case
Normal,370,closed case
Normal,1620,closed case
DS,1594,closed case
Normal,209,closed case
Normal,1005,closed case
Normal,577,closed case
Legal,2485,closed case
Normal,857,closed case
Legal,1684,closed case
Legal,1795,closed case
Legal,1266,closed case
Legal,881,closed case
Normal,2233,closed case
Normal,2249,closed case
Normal,1055,closed case
Normal,580,closed case
Normal,748,closed case
Legal,305,closed case
Normal,931,closed case
Legal,470,closed case
Legal,2210,closed case
Normal,560,closed case
Normal,266,closed case
Legal,1039,closed case
Legal,1013,closed case
Normal,924,closed case
Legal,1308,closed case
Normal,698,closed case
Legal,954,closed case
Normal,618,closed case
Normal,559,closed case
Normal,617,closed case
Legal,1197,closed case
DS,547,closed case
Legal,1479,closed case
Normal,545,closed case
Legal,1440,closed case
Normal,2103,closed case
Normal,800,closed case
Normal,752,closed case
Normal,560,closed case
Normal,1079,closed case
Legal,2460,closed case
Normal,864,closed case
Normal,504,closed case
Legal,1147,closed case
Normal,1403,closed case
Normal,911,closed case
Legal,1020,closed case
Normal,848,closed case
Normal,959,closed case
Normal,594,closed case
Legal,1321,closed case
Normal,713,closed case
Normal,1177,closed case
Normal,216,closed case
Normal,510,closed case
Legal,1746,closed case
Normal,1486,closed case
Legal,1385,closed case
Legal,1588,closed case
Normal,479,closed case
Normal,1496,closed case
Normal,321,closed case
Legal,1727,closed case
DS,1503,closed case
Legal,2193,closed case
Normal,701,closed case
Legal,1136,closed case
Legal,2451,closed case
Normal,739,closed case
Legal,583,closed case
Normal,731,closed case
Normal,1184,closed case
Normal,766,closed case
Legal,804,closed case
Normal,1083,closed case
DS,2553,closed case
Normal,640,closed case
Legal,1289,closed case
Legal,2576,closed case
Normal,471,closed case
Normal,546,closed case
Normal,542,closed case
Legal,1300,closed case
Normal,715,closed case
Legal,2092,closed case
DS,275,closed case
DS,918,closed case
Legal,2516,closed case
Normal,529,closed case
Legal,2210,closed case
Normal,1448,closed case
DS,2543,closed case
Normal,971,closed case
Normal,547,closed case
DS,422,closed case
Normal,1094,closed case
Legal,1956,closed case
Normal,655,closed case
Legal,1108,closed case
Legal,1341,closed case
Normal,1202,closed case
Normal,530,closed case
Normal,642,closed case
Normal,806,closed case
Legal,1523,closed case
Legal,1594,closed case
Legal,1378,closed case
Normal,948,closed case
Normal,826,closed case
Normal,1187,closed case
Legal,2335,closed case
Normal,400,closed case
DS,2682,closed case
DS,531,closed case
Normal,553,closed case
Normal,1332,closed case
Normal,1194,closed case
DS,640,closed case
DS,748,closed case
DS,382,closed case
Legal,1654,closed case
Legal,1955,closed case
Normal,455,closed case
Normal,994,closed case
Legal,1420,closed case
Normal,520,closed case
Normal,677,closed case
Normal,1107,closed case
Normal,1220,closed case
Normal,491,closed case
Legal,1769,closed case
Normal,817,closed case
Legal,1106,closed case
Normal,755,closed case
Normal,489,closed case
Normal,535,closed case
DS,1109,closed case
Normal,2245,closed case
Normal,1151,closed case
Legal,965,closed case
Legal,1500,closed case
Normal,2305,closed case
Normal,907,closed case
Normal,307,closed case
Legal,1796,closed case
Normal,801,closed case
Normal,729,closed case
Normal,475,closed case
Normal,897,closed case
Normal,1171,closed case
Normal,840,closed case
Normal,1156,closed case
Normal,1383,closed case
DS,1926,closed case
Normal,985,closed case
Normal,1250,closed case
Legal,285,closed case
Normal,1002,closed case
Legal,2197,closed case
Legal,881,closed case
Normal,1124,closed case
Legal,763,closed case
Legal,782,closed case
DS,1509,closed case
Normal,1695,closed case
Legal,2508,closed case
Normal,628,closed case
Legal,1217,closed case
DS,1620,closed case
DS,1257,closed case
Normal,1126,closed case
Normal,302,closed case
Legal,2122,closed case
Normal,1048,closed case
Legal,1116,closed case
DS,776,closed case
Normal,1186,closed case
DS,1534,closed case
Legal,1222,closed case
Legal,865,closed case
Legal,1157,closed case
Legal,1458,closed case
Normal,708,closed case
Legal,1120,closed case
Normal,534,closed case
Legal,936,closed case
DS,860,closed case
Normal,495,closed case
Normal,899,closed case
Legal,2463,closed case
Normal,639,closed case
Normal,476,closed case
Legal,1465,closed case
Legal,2382,closed case
DS,1558,closed case
Normal,1741,closed case
Legal,1746,closed case
Legal,904,closed case
Legal,824,closed case
Normal,627,closed case
Normal,1149,closed case
Normal,945,closed case
Legal,1343,closed case
DS,658,closed case
Normal,606,closed case
Legal,1254,closed case
Legal,683,closed case
Legal,1948,closed case
DS,737,closed case
Normal,860,closed case
Legal,1493,closed case
Legal,869,closed case
DS,580,closed case
DS,1153,closed case
Legal,1066,closed case
Legal,999,closed case
Normal,916,closed case
DS,1195,closed case
Normal,1104,closed case
Legal,1407,closed case
Normal,1240,closed case
Normal,574,closed case
Normal,1220,closed case
Normal,468,closed case
Normal,648,closed case
Legal,1127,closed case
Legal,2316,closed case
Normal,1449,closed case
Normal,847,closed case
Legal,907,closed case
Normal,575,closed case
Legal,1234,closed case
Normal,458,closed case
Normal,1969,closed case
Legal,1049,closed case
Normal,863,closed case
Normal,970,closed case
Normal,559,closed case
Legal,743,closed case
Normal,1081,closed case
Legal,1639,closed case
Normal,2187,closed case
Legal,985,closed case
Normal,1120,closed case
Normal,1782,closed case
Legal,1383,closed case
Normal,812,closed case
Normal,1096,closed case
Normal,382,closed case
Normal,1089,closed case
Legal,1420,closed case
Legal,1096,closed case
Normal,520,closed case
Legal,1456,closed case
Normal,1685,closed case
Normal,786,closed case
Normal,1450,closed case
Normal,1291,closed case
Normal,766,closed case
Normal,280,closed case
Normal,1876,closed case
Legal,1109,closed case
Legal,1286,closed case
Normal,998,closed case
Normal,1081,closed case
Normal,797,closed case
Normal,648,closed case
Normal,1266,closed case
Legal,540,closed case
Normal,1249,closed case
Legal,889,closed case
DS,745,closed case
Normal,838,closed case
DS,436,closed case
Normal,233,closed case
Normal,1228,closed case
Normal,431,closed case
Normal,1798,closed case
DS,446,closed case
DS,581,closed case
Normal,1200,closed case
Normal,1199,closed case
Legal,666,closed case
Legal,875,closed case
Normal,940,closed case
Normal,1314,closed case
Normal,919,closed case
Legal,990,closed case
Legal,1767,closed case
Legal,1394,closed case
Legal,1969,closed case
Legal,881,closed case
Legal,1736,closed case
Legal,1343,closed case
DS,1225,closed case
DS,1041,closed case
Normal,370,closed case
Normal,1498,closed case
DS,1182,closed case
Legal,1610,closed case
Legal,1118,closed case
Legal,1020,closed case
Normal,639,closed case
Legal,1524,closed case
Normal,1795,closed case
DS,791,closed case
Normal,520,closed case
Normal,838,closed case
Normal,197,closed case
Normal,755,closed case
Legal,671,closed case
Legal,1116,closed case
Legal,1348,closed case
Legal,176,closed case
Legal,1522,closed case
Legal,1428,closed case
Normal,652,closed case
Legal,1343,closed case
Legal,1459,closed case
Normal,594,closed case
Normal,839,closed case
Normal,806,closed case
Legal,909,closed case
Normal,595,closed case
Normal,495,closed case
Normal,1643,closed case
Legal,1105,closed case
Legal,1596,closed case
Normal,859,closed case
Legal,1796,closed case
DS,1342,closed case
Legal,1055,closed case
Legal,1532,closed case
Legal,1039,closed case
Legal,589,closed case
Legal,1745,closed case
Legal,1697,closed case
Legal,729,closed case
Legal,324,closed case
Legal,1537,closed case
Normal,951,closed case
DS,1417,closed case
Legal,1442,closed case
Legal,1018,closed case
Normal,1229,closed case
Normal,1134,closed case
Normal,413,closed case
Legal,1321,closed case
Legal,1146,closed case
DS,633,closed case
Normal,1207,closed case
Normal,541,closed case
Legal,576,closed case
Normal,318,closed case
Normal,1099,closed case
Legal,969,closed case
Normal,264,closed case
Normal,542,closed case
Legal,1238,closed case
Normal,1198,closed case
Normal,1139,closed case
Legal,853,closed case
Normal,1018,closed case
Legal,681,closed case
Normal,977,closed case
Normal,591,closed case
Legal,1121,closed case
DS,623,closed case
Normal,1253,closed case
Legal,878,closed case
Normal,1173,closed case
DS,792,closed case
Legal,1542,closed case
Legal,1173,closed case
Legal,1119,closed case
Normal,292,closed case
Legal,896,closed case
Legal,1039,closed case
Legal,562,closed case
Legal,874,closed case
Normal,533,closed case
DS,422,closed case
Normal,511,closed case
DS,825,closed case
Legal,1577,closed case
Legal,1685,closed case
Legal,480,closed case
Legal,1188,closed case
Normal,528,closed case
Legal,1464,closed case
Legal,869,closed case
Normal,747,closed case
Normal,1175,closed case
Legal,560,closed case
Normal,780,closed case
Normal,1175,closed case
Normal,1164,closed case
Normal,1142,closed case
DS,487,closed case
Legal,1323,closed case
DS,481,closed case
Normal,449,closed case
Normal,415,closed case
Normal,250,closed case
Normal,670,closed case
Legal,1099,closed case
DS,298,closed case
Normal,1138,closed case
Normal,469,closed case
DS,625,closed case
Normal,595,closed case
Legal,368,closed case
Legal,688,closed case
Normal,1132,closed case
Normal,1144,closed case
Normal,1102,closed case
Normal,1133,closed case
Legal,1057,closed case
