tconst,startYear,title,Country of Origin,HK?,language,runtimeMinutes,genres,averageRating,numVotes
tt0113326,1995,Hung faan keoi,Hong Kong,1,yue,104,"Action,Comedy,Crime",6.7,45669
tt0117823,1995,Taiyang you er,Hong Kong,1,\N,104,Drama,7.1,33
tt0113351,1995,花月佳期,Hong Kong,1,yue,103,"Comedy,Drama,History",7.1,313
tt0113578,1995,A Touch of Evil,Hong Kong,1,en,103,"Crime,Drama,Romance",5.4,42
tt0112779,1995,呆佬拜壽,Hong Kong,1,yue,102,"Comedy,Drama,History",6.4,229
tt0112978,1995,二月三十,Hong Kong,1,yue,102,Horror,5.8,44
tt0111767,1995,"Woman, Forty",Hong Kong,1,en,101,"Comedy,Drama",7.8,815
tt0112591,1995,不一樣的媽媽,Hong Kong,1,yue,101,"Comedy,Crime,Drama",6.1,33
tt0113353,1995,歡樂時光,Hong Kong,1,cmn,101,"Comedy,Drama",6.5,44
tt0113794,1995,沒有老公的日子,Hong Kong,1,cmn,101,"Comedy,Drama",4.8,24
tt0114437,1995,High Risk,Hong Kong,1,en,101,"Action,Comedy,Crime",6.1,4577
tt0334695,1995,危情少女,Hong Kong/China,1,cmn,101,"Drama,Thriller",5.9,55
tt0112672,1995,Lover of the Last Empress,Hong Kong,1,en,100,"Drama,History",5.6,341
tt0113143,1995,Gao bie you qing tian,Hong Kong,1,\N,100,Drama,5.6,9
tt0113475,1995,Jin yu man tang,Hong Kong,1,cmn,100,"Comedy,Romance",6.7,1465
tt0113809,1995,Mean Street Story,Hong Kong,1,en,100,Drama,6,77
tt0114424,1995,十兄弟,Hong Kong,1,cmn,100,"Action,Comedy,Fantasy",6,350
tt0114968,1995,I Want to Go on Living,Hong Kong,1,en,100,"Drama,Romance",6.4,34
tt0115016,1995,The Phantom Lover,Hong Kong/Singapore,1,en,100,"Drama,Music,Romance",6.6,885
tt0112913,1995,Fallen Angels,Hong Kong,1,en,99,"Comedy,Crime,Drama",7.6,49662
tt0113193,1995,Gong pu II,Hong Kong,1,cmn,99,Crime,6.5,43
tt0113927,1995,The Christ of Nanjing,Hong Kong/Japan,1,en,99,"Drama,Romance",6.8,83
tt0114265,1995,A Date in Portland Street,Hong Kong,1,en,99,"Drama,Romance",6.1,9
tt0115003,1995,新房客,Hong Kong,1,cmn,99,"Drama,Horror,Mystery",6.4,63
tt0115056,1995,Romantic Dream,Hong Kong,1,en,99,"Comedy,Drama,Fantasy",6.4,54
tt0112909,1995,Du sheng 2: Jie tou du sheng,Hong Kong,1,cmn,98,"Action,Comedy",5,237
tt0113672,1995,Lau man yi sang,Hong Kong,1,yue,98,"Comedy,Drama",6.8,596
tt0114264,1995,The Umbrella Story,Hong Kong,1,en,98,Drama,7,28
tt0114996,1995,A Chinese Odyssey Part Two - Cinderella,Hong Kong/China,1,en,98,"Action,Adventure,Comedy",7.8,8423
tt0116239,1995,Evening Liaison,Hong Kong/China,1,en,98,"Mystery,Romance",6.1,31
tt0112455,1995,Red Zone,Hong Kong,1,en,97,Action,5.8,35
tt0115049,1995,No Justice for All,Hong Kong,1,en,97,Drama,5.8,15
tt0115052,1995,Zhi zhu nü,Hong Kong,1,cmn,97,"Mystery,Thriller",5.5,35
tt0113245,1995,Sea Root,Hong Kong,1,en,96,Drama,6.6,19
tt0113471,1995,Jim dung seung foo,Hong Kong,1,yue,96,"Action,Crime",6.6,7
tt0113569,1995,Wind Beneath the Wings,Hong Kong,1,en,96,"Drama,Romance",6,9
tt0114439,1995,Sei kup saat yan wong,Hong Kong,1,yue,96,"Crime,Horror",4.8,38
tt0114641,1995,特警急先鋒,Hong Kong/Taiwan,1,yue,96,"Adventure,Crime",6.3,90
tt0134658,1995,富貴人間,Hong Kong,1,yue,96,"Comedy,Family,Romance",4.8,20
tt0121074,1995,Only the Strong Survive,Taiwan/Hong Kong/Philippines,1,en,95,Action,4.7,75
tt0320109,1995,Evil Angel,Taiwan/Hong Kong,1,en,95,"Drama,Romance,Thriller",5.1,153
tt0347919,1995,Sat gan O neung,Hong Kong,1,yue,95,"Horror,Thriller",5.1,15
tt0112590,1995,Bat do dak dik lai mat,Hong Kong,1,yue,94,"Comedy,Romance",5.5,107
tt0113352,1995,Waai haai ji kui lok bo,Hong Kong,1,yue,94,\N,7.7,8
tt0114082,1995,Boon yik ching yuen,Hong Kong,1,yue,94,Romance,5.6,12
tt0114412,1995,山水有相逢,Hong Kong,1,yue,94,"Comedy,Drama,Romance",6.6,85
tt0114423,1995,Born to Be Wild,Hong Kong,1,en,94,"Crime,Thriller",6.2,10
tt0114555,1995,I Am a Robber,Hong Kong,1,en,94,"Action,Crime",5.1,101
tt0114582,1995,Superfights,Hong Kong/United States,1,\N,94,"Action,Crime,Drama",5.6,335
tt0115038,1995,Yue hei feng gao,Hong Kong,1,cmn,94,"Comedy,Crime,Mystery",6.9,41
tt0115055,1995,Once in a Lifetime,Hong Kong,1,en,94,"Comedy,Romance",5.2,14
tt0113291,1995,Just Married (1995),Hong Kong,1,en,93,Comedy,5.5,20
tt0115050,1995,整蠱王,Hong Kong,1,yue,93,"Comedy,Romance",5.3,112
tt0185776,1995,Shaolin Kung-Fu Kids,Taiwan/Hong Kong,1,en,93,Action,5,28
tt0112446,1995,百變星君,Hong Kong,1,yue,92,Comedy,6.2,2874
tt0112755,1995,Fox Hunter,Hong Kong/China,1,en,92,"Action,Crime",5.9,80
tt0113154,1995,跟我走一回,Hong Kong,1,yue,92,Drama,6.3,22
tt0113350,1995,虎猛威龍,Hong Kong,1,yue,92,"Action,Comedy,Thriller",6,414
tt0113577,1995,Kuang qing sha shou,Hong Kong/United States,1,\N,92,"Action,Drama",4.7,58
tt0113723,1995,Road Heroes II: Illegal Car Racing,Hong Kong,1,en,92,Drama,5.8,25
tt0113806,1995,Spike Drink Gang,Hong Kong,1,en,92,"Comedy,Crime",4.5,47
tt0114233,1995,Heart of Killer,Hong Kong/China,1,en,92,\N,3.2,21
tt0114891,1995,Man Wanted,Hong Kong,1,en,92,"Action,Crime,Thriller",6.1,115
tt0114997,1995,Xian dai gu huo zai,Hong Kong,1,cmn,92,Drama,6.2,7
tt0115026,1995,Enemy Shadow,Hong Kong,1,en,92,"Action,Thriller",5.8,23
tt0115037,1995,Harlot in the Dark,Hong Kong,1,en,92,Drama,6.4,11
tt0115046,1995,Zei wang,Hong Kong,1,cmn,92,Crime,5.7,92
tt0115054,1995,The Train Robbers,China/Russia/Hong Kong,1,en,92,"Action,Crime",4.8,26
tt0112673,1995,Xin shi san tai bao,Hong Kong,1,cmn,91,"Crime,Drama",6,26
tt0112976,1995,The Woman Behind,Hong Kong,1,en,91,"Drama,Romance,Thriller",4.5,26
tt0113230,1995,Guang Zhou sha ren wang: Ren pi ri ji,Hong Kong,1,cmn,91,"Crime,Horror",5.6,166
tt0113281,1995,Hak tai yeung: Nam Ging dai tiu sai,Hong Kong,1,yue,91,"Drama,History,Horror",6.3,909
tt0113599,1995,Lang wen ye jing hun,Hong Kong,1,cmn,91,"Comedy,Mystery,Romance",5.1,38
tt0115024,1995,Yat chin ling yat yau chi mung chung yan,Hong Kong,1,yue,91,"Drama,Romance",5.3,36
tt0115051,1995,Zing yung,Hong Kong,1,yue,91,Drama,4.2,33
tt0115669,1995,Bian Lian,China/Hong Kong,1,cmn,91,Drama,7.7,3456
tt0121486,1995,Little Heroes Lost in China,Taiwan/Hong Kong,1,en,91,Action,5.4,18
tt0121898,1995,Trilogy of Lust,Hong Kong,1,en,91,"Crime,Drama,Romance",5.1,251
tt0184841,1995,Drugs Fighters,Hong Kong,1,en,91,"Action,Thriller",5.3,17
tt0110577,1995,Mo min bei,Hong Kong,1,yue,90,"Action,Comedy,Thriller",6.1,198
tt0111791,1995,Yau sing dik hai hau,Hong Kong,1,yue,90,"Action,Thriller",5.2,12
tt0113163,1995,Ghost House: A True Story,Hong Kong,1,en,90,Horror,4.6,32
tt0113354,1995,Die Harder (1995),Hong Kong,1,en,90,"Action,Crime",3.4,20
tt0113472,1995,街坊差人,Hong Kong,1,yue,90,"Crime,Mystery,Thriller",5.3,26
tt0113478,1995,95 Tuo qiang nu jing,Hong Kong,1,cmn,90,"Action,Comedy",4.9,21
tt0113600,1995,Girls in the Hood (1995),Hong Kong,1,en,90,"Action,Drama",5.4,49
tt0113771,1995,Mao xian you xi,Hong Kong,1,cmn,90,"Action,Crime",6.4,21
tt0113807,1995,Mi jian fan,Hong Kong,1,cmn,90,Crime,5.4,34
tt0113912,1995,那有一天不想你,Hong Kong,1,yue,90,"Drama,Romance",6.7,23
tt0115048,1995,Police Confidential,Hong Kong,1,en,90,Drama,6.1,25
tt0112780,1995,Green Hat,Hong Kong,1,en,89,Comedy,8.5,25
tt0113292,1995,和平飯店,Hong Kong,1,yue,89,"Action,Crime,Drama",6.2,1277
tt0113928,1995,The Eternal Evil of Asia,Hong Kong,1,en,89,"Comedy,Fantasy,Horror",6.2,556
tt0115007,1995,學校霸王,Taiwan/Hong Kong,1,yue,89,"Action,Comedy,Drama",5.6,151
tt0185422,1995,The Year of the Gun,Hong Kong,1,en,89,"Action,Crime",4.3,19
tt0413271,1995,Xing huo keng ru yan,Hong Kong,1,cmn,89,"Comedy,Drama",3.8,21
tt0112529,1995,Blood Ring 2,Hong Kong,1,\N,88,Action,4.9,51
tt0113232,1995,Ghostly Bus,Hong Kong,1,en,88,\N,5,45
tt0113588,1995,Trouble Maker,Hong Kong/Taiwan,1,en,88,"Action,Comedy,Drama",6,177
tt0115001,1995,Xiao fei xia,Hong Kong,1,cmn,88,"Action,Comedy",6.4,68
tt0115002,1995,Xiao zui quan,Hong Kong,1,\N,88,Action,5.6,38
tt0121899,1995,Trilogy of Lust 2: Portrait of a Sex Killer,Hong Kong,1,en,88,"Crime,Horror",4.9,122
tt0112778,1995,Xi you ji di yi bai ling yi hui zhi yue guang bao he,Hong Kong/China,1,cmn,87,"Action,Adventure,Comedy",7.5,8294
tt0113356,1995,Hui hun ye,Hong Kong,1,cmn,86,"Comedy,Horror",6.8,2757
tt0113770,1995,Fake Emperor,Hong Kong,1,en,86,\N,4.9,20
tt0115017,1995,Yeh boon yat dim chung,Hong Kong,1,yue,86,Horror,5.2,109
tt0114062,1995,A Sudden Love,Hong Kong,1,en,85,\N,6.2,25
tt0114991,1995,Tasteless Amazing Detective,Hong Kong,1,en,84,"Action,Crime,Drama",6.4,463
tt0114705,1995,Paradise Hotel,Hong Kong,1,en,82,Comedy,6.8,6
tt0115004,1995,Young Policemen in Love,Taiwan/Hong Kong,1,en,82,"Action,Comedy,Romance",5.3,57
tt0115010,1995,Gates of Hell,Hong Kong,1,en,80,Horror,6,44
tt0113470,1995,尖東老泥妹之四大天后,Hong Kong,1,yue,79,Crime,5.1,21
tt3324750,1995,Yuk for kwong mut,Taiwan/Hong Kong,1,yue,70,Romance,3.8,6
tt0105881,1995,Yu zhou zu ji,Hong Kong/Philippines,1,yue,,Action,4.1,65
tt0112669,1995,搶閘媽咪,Hong Kong,1,yue,,Drama,6.7,9
tt0113171,1995,Giot le Ha Long,Hong Kong/Vietnam,1,\N,,Drama,7.7,7
tt0113240,1995,Guo jiang long,Malaysia/Philippines/Hong Kong,1,cmn,,"Action,Comedy,Drama",3.8,16
tt0114014,1995,Nu hai wei long,Hong Kong/Philippines,1,cmn,,Action,5.8,56
tt0114438,1995,Si ge zi sha de shao nü,Hong Kong,1,cmn,,Drama,5.1,10
tt0114995,1995,O.C.T.B. Case - The Floating Body,Hong Kong,1,en,,"Crime,Horror",5.1,36
tt0122047,1995,Diary of a Serial Rapist,Hong Kong,1,\N,,Horror,5.8,9
tt0184780,1995,Infatuation,Hong Kong,1,en,,Thriller,3.9,28
tt0212158,1995,The First Assignment,Hong Kong/United Kingdom,1,\N,,Action,5.1,9
tt0356203,1995,Xiu Xiu,Hong Kong/China,1,en,,Drama,7.2,10
tt0125994,1996,The Emperor's Shadow,Hong Kong/China,1,en,130,"Drama,History",7,713
tt0117905,1996,Tim mat mat,Hong Kong,1,yue,118,"Drama,Romance",8.1,7439
tt0116575,1996,How to Meet the Lucky Stars,Hong Kong,1,en,112,Comedy,5.2,155
tt0116462,1996,"Who's the Woman, Who's the Man?",Hong Kong,1,en,110,"Comedy,Drama,Romance",6.4,635
tt0119513,1996,God of Gamblers 3: The Early Stage,Hong Kong,1,en,110,"Action,Drama",6.2,612
tt0117904,1996,Tian ya hai jiao,Hong Kong,1,cmn,109,"Drama,Romance",7.2,560
tt0116820,1996,Somebody Up There Likes Me,Hong Kong,1,en,108,"Action,Drama",6.1,172
tt0116704,1996,警察故事4：簡單任務,Hong Kong,1,yue,107,"Action,Adventure,Comedy",6.6,22378
tt0183073,1996,Fei foo hung sam 2: Ngo hei bei tin go,Hong Kong,1,yue,107,Action,5,62
tt0116001,1996,大三元,Hong Kong,1,yue,106,"Comedy,Crime,Romance",6.1,280
tt0114431,1996,古靈精怪乜都有,Hong Kong,1,yue,102,"Documentary,Horror",5,138
tt0127360,1996,Ren jian se xiang,Hong Kong,1,cmn,101,Comedy,7.3,45
tt0186255,1996,Top Banana Club,Hong Kong,1,en,101,"Comedy,Romance",5.7,36
tt0186543,1996,Those Were the Days,Hong Kong,1,en,101,Drama,6.4,33
tt0260932,1996,古惑仔2之猛龍過江,Hong Kong,1,yue,101,"Action,Crime",6.6,1248
tt0113724,1996,嫲嫲．帆帆,Hong Kong,1,yue,100,Drama,6.3,106
tt0117100,1996,Man Bo,Hong Kong,1,yue,100,"Action,Comedy,Crime",5.9,97
tt0117242,1996,旺角揸Fit人,Hong Kong,1,yue,100,Action,6.3,149
tt0117414,1996,What a Wonderful World,Hong Kong,1,en,100,"Comedy,Drama",6.8,73
tt0117643,1996,4面夏娃,Hong Kong,1,cmn,100,Drama,5.8,55
tt0126801,1996,百分百啱Feel,Hong Kong,1,cmn,100,"Comedy,Romance",5.9,125
tt0115693,1996,Black Mask,Hong Kong,1,en,99,"Action,Adventure,Comedy",6,12222
tt0115983,1996,Yue jie,Hong Kong,1,cmn,99,Drama,6.1,9
tt0117575,1996,色情男女,Hong Kong,1,cmn,99,"Comedy,Drama",6.7,939
tt0117948,1996,偷偷愛你,Hong Kong,1,cmn,99,"Comedy,Drama,Romance",6.6,149
tt0116163,1996,Ebola Syndrome,Hong Kong,1,en,98,"Comedy,Crime,Horror",6.5,4845
tt0116455,1996,Young and Dangerous 3,Hong Kong,1,en,98,"Action,Drama",6.5,1220
tt2218516,1996,Crazy Little Thing Called Love,Hong Kong/China,1,en,98,"Drama,Romance",6.8,12
tt0115511,1996,All of a Sudden,Hong Kong,1,en,97,"Crime,Romance,Thriller",6.1,203
tt0116453,1996,人細鬼大,Hong Kong,1,cmn,97,"Comedy,Romance",6.8,33
tt0116456,1996,古惑仔之人在江湖,Hong Kong,1,yue,97,"Action,Crime,Thriller",7,2029
tt0117464,1996,Ren pi gao gen xie,Hong Kong/Taiwan,1,cmn,97,Crime,4.3,173
tt0118118,1996,Hung hing chai: Gong woo dai fung bou,Hong Kong,1,yue,97,"Action,Crime",6.1,151
tt0278955,1996,百分百感覺,Hong Kong,1,cmn,97,"Comedy,Romance",6.2,186
tt0279774,1996,Dian ma nv lang: Yi ye qing,Hong Kong,1,cmn,97,"Action,Romance,Thriller",4.8,21
tt0282135,1996,The Hero of Swallow,Hong Kong,1,en,97,"Action,Drama,Fantasy",6.2,85
tt0116616,1996,Nie yu zhui ji dang an: Xie sha,Hong Kong,1,cmn,96,Horror,4.4,162
tt0117619,1996,Sun Seung Hoi tan,Hong Kong,1,yue,96,"Action,Crime,Thriller",6.6,901
tt0117821,1996,Tai Chi II,Hong Kong,1,en,96,"Action,Comedy,Romance",6.9,758
tt0117921,1996,金榜題名,Hong Kong,1,cmn,96,Crime,6.6,38
tt0118208,1996,大內密探之靈靈性性,Hong Kong,1,yue,96,Crime,5,152
tt0168260,1996,旺角風雲,Hong Kong,1,yue,96,"Action,Drama",5.2,84
tt0184767,1996,Devil's Woman,Hong Kong,1,en,96,"Comedy,Fantasy,Horror",6.2,91
tt0115485,1996,The Stunt Woman,Hong Kong,1,en,95,"Action,Drama",6.1,479
tt0116902,1996,The Log,Hong Kong,1,en,95,"Crime,Drama",6.6,71
tt0117072,1996,A Moment of Romance 3,Hong Kong,1,en,95,"Drama,Romance,War",5.6,246
tt0117415,1996,七月十三之龍婆,Hong Kong,1,yue,95,"Comedy,Horror,Mystery",4.9,55
tt0117749,1996,"Stooge, My Love",Hong Kong,1,en,95,"Comedy,Romance",6.7,10
tt0117763,1996,Dragon & tigers of Portland Street,Hong Kong,1,yue,95,"Action,Crime,Thriller",6.5,74
tt0159431,1996,Evil Instinc,Hong Kong,1,yue,95,"Mystery,Thriller",4.2,126
tt0173167,1996,The Resurrection of Devil 666,Hong Kong,1,en,95,"Action,Horror",4.9,294
tt0117886,1996,Thanks for Your Love,Hong Kong,1,en,94,Romance,5.6,77
tt0117993,1996,Twinkle Twinkle Lucky Star,Hong Kong,1,en,94,"Comedy,Fantasy",5.4,105
tt0165650,1996,Bloody Friday,Hong Kong,1,en,94,"Crime,Horror,Mystery",5.8,53
tt0285901,1996,Velvet Gloves,Hong Kong,1,en,94,"Action,Drama",4.8,15
tt0115724,1996,Bodyguards of the Last Governor,Hong Kong,1,en,93,Comedy,5.2,78
tt0116464,1996,Combo Cops,Hong Kong,1,en,93,"Action,Comedy",5.2,8
tt0115475,1996,Chiu kap chung kwok lung,Taiwan/Hong Kong,1,yue,92,"Action,Comedy,Family",5.2,88
tt0116454,1996,Goo wak nui: Kuet jin gong woo,Hong Kong,1,\N,92,"Action,Comedy,Crime",5.3,90
tt0117243,1996,Qu ba! Zha 'fit' ren bing tuan,Hong Kong,1,cmn,92,"Action,Comedy,Crime",6.3,61
tt0117903,1996,San dip huet seung hung,Hong Kong,1,yue,92,"Action,Crime,Drama",6.8,31
tt0172610,1996,Jie tou sha shou,Hong Kong/Taiwan/China,1,\N,92,Action,4.6,834
tt0186225,1996,火鴛鴦,Hong Kong,1,cmn,92,"Action,Crime,Thriller",4.3,10
tt0277450,1996,Another Chinese Cop,Hong Kong,1,en,92,"Crime,Thriller",4.8,35
tt0110463,1996,Dr. Wai in the Scripture with No Words,Hong Kong,1,en,91,"Action,Adventure,Comedy",5.7,2058
tt0113712,1996,Ching yan dik aan lui,Hong Kong,1,yue,91,"Drama,Romance",5.1,12
tt0117239,1996,On Fire,Hong Kong,1,en,91,Crime,4.6,11
tt0117760,1996,Red Light District,Hong Kong,1,en,91,"Action,Comedy,Crime",5.4,224
tt0118132,1996,Dangerous Duty,Hong Kong,1,en,91,Action,3.7,16
tt0126839,1996,衝鋒隊：怒火街頭,Hong Kong,1,yue,91,"Action,Crime,Thriller",6.7,1010
tt0277768,1996,Ga naam ga nui,Hong Kong,1,yue,91,Romance,5.7,11
tt0113096,1996,Foreign Moon,Hong Kong/United Kingdom,1,en,90,Drama,6.9,98
tt0115622,1996,Bo gip king ching,Hong Kong,1,yue,90,"Drama,Romance,Thriller",5.6,61
tt0116312,1996,First Option,Hong Kong,1,en,90,"Action,Drama",5.8,287
tt0116460,1996,Hong Kong Showgirls,Hong Kong,1,en,90,"Comedy,Horror",3.6,47
tt0116775,1996,Manga king,Taiwan/Hong Kong,1,cmn,90,Comedy,5.5,34
tt0117042,1996,Dung fong fai che,Hong Kong,1,yue,90,"Action,Crime,Drama",5.3,9
tt0168224,1996,Till Death Do Us Laugh,Hong Kong,1,en,90,"Comedy,Horror",6.1,82
tt0170147,1996,Legend of the Dragonslayer Sword,Hong Kong,1,\N,90,\N,6.2,37
tt0183140,1996,Goo wak kei bing ji bing hang him jeuk,Hong Kong/China,1,yue,90,\N,5.4,17
tt0350821,1996,Do sing kwai hao neu,Taiwan/Hong Kong,1,yue,90,"Action,Comedy,Crime",3.6,47
tt0116014,1996,Daai laap mat taam Ling Ling Fat,Hong Kong,1,yue,89,"Action,Comedy,Fantasy",6.9,4572
tt0116094,1996,Dai bat chung jui,Hong Kong,1,yue,89,"Crime,Drama",6.8,12
tt0116135,1996,Long zei Shaolin,Hong Kong/Taiwan,1,yue,89,"Action,Adventure,Comedy",5.4,221
tt0118165,1996,Those Were the Days,Hong Kong,1,en,89,"Action,Crime,Drama",5.3,19
tt0185390,1996,Gau yuet choh gau - San neung taam,Hong Kong,1,yue,89,\N,3.8,12
tt0185671,1996,The Killer Has No Return,Hong Kong,1,en,89,"Action,Crime,Drama",6.4,12
tt0185674,1996,Scorpio,Hong Kong,1,en,89,\N,5,7
tt0284483,1996,Liu mo nv,Hong Kong,1,cmn,89,"Crime,Thriller",6.6,54
tt12952680,1996,新金瓶梅第五卷,Hong Kong,1,cmn,89,Romance,6.1,16
tt0116290,1996,重慶愛情感覺,Taiwan/Hong Kong,1,yue,88,"Comedy,Romance",4,32
tt0116426,1996,God of Cookery,Hong Kong,1,en,88,"Action,Comedy,Fantasy",7.2,9739
tt0186538,1996,They Don't Care About Us,Hong Kong,1,en,88,\N,4.8,10
tt12952664,1996,新金瓶梅第二卷,Hong Kong,1,cmn,88,Romance,7,41
tt0116576,1996,Fu to Mun,Hong Kong,1,yue,87,"Comedy,Drama",7,229
tt0117605,1996,玉蒲團之玉女心經,Hong Kong,1,yue,87,"Comedy,Fantasy,Horror",5.5,725
tt12952242,1996,新金瓶梅第三卷,Hong Kong,1,cmn,87,Romance,6.5,19
tt12952672,1996,新金瓶梅第四卷,Hong Kong,1,cmn,87,Romance,5.9,22
tt0115665,1996,攝氏32度,Hong Kong/South Korea,1,cmn,86,"Action,Romance,Thriller",6.7,1206
tt0116777,1996,The King of Robbery,Hong Kong,1,en,85,"Action,Crime",5.9,48
tt0116805,1996,Wild,Hong Kong,1,en,84,Drama,7.3,40
tt0118131,1996,Yes Madam 5,Hong Kong,1,en,83,Action,4.5,77
tt0117162,1996,Neon Goddesses,Hong Kong,1,\N,46,Documentary,7,29
tt0170489,1996,The Rage of Gina,Hong Kong,1,\N,,\N,7.9,9
tt0261094,1996,Naked Assassins,Hong Kong/Thailand,1,\N,,Action,3.5,15
tt0286321,1996,Rebekah,Hong Kong,1,en,,Comedy,5.2,48
tt0120164,1997,Suen ka wong chiu,Hong Kong/Japan/China,1,yue,145,"Drama,History,Romance",7,1166
tt0120479,1997,Wu xing zhan shi,United States/Hong Kong/China/Canada,1,cmn,131,"Action,Adventure,Fantasy",4.7,3486
tt0127468,1997,Eighteen Springs,Hong Kong/China,1,en,126,"Drama,Romance",6.8,512
tt0156588,1997,黑金,Hong Kong,1,yue,126,"Action,Crime",6.4,853
tt0116785,1997,Kitchen,Hong Kong/Japan,1,en,124,"Drama,Romance",6.9,235
tt0368461,1997,After the Crescent,Hong Kong,1,en,118,Drama,6.6,13
tt0133028,1997,Ji soh,Hong Kong/Taiwan,1,yue,117,"Drama,Romance",7.4,578
tt0183892,1997,Armageddon,Hong Kong,1,en,117,"Action,Comedy,Fantasy",4.6,320
tt0117417,1997,基佬40,Hong Kong,1,cmn,112,"Comedy,Drama,Romance",6.7,194
tt0133285,1997,熱血最強,Hong Kong,1,yue,110,"Comedy,Drama,Romance",6.5,120
tt0134836,1997,Nam hoi sap-sam long,Hong Kong,1,yue,110,"Biography,Drama",8.1,451
tt0123328,1997,香港製造,Hong Kong,1,cmn,109,"Comedy,Crime,Drama",7.5,2961
tt0206990,1997,Option Zero,Hong Kong,1,en,109,Action,5.5,142
tt0286290,1997,Yuen chuen git fun sau chak,Hong Kong,1,yue,109,Comedy,6,16
tt0120115,1997,Lifeline,Hong Kong,1,en,108,"Action,Drama",6.6,771
tt0144020,1997,小武,China/Hong Kong,1,cmn,108,Drama,7.4,3226
tt0156496,1997,對不起，多謝你,Hong Kong,1,cmn,107,Comedy,5.6,50
tt0128907,1997,Young and Dangerous 4,Hong Kong,1,en,106,Crime,6.4,927
tt0117335,1997,最後判決,Hong Kong,1,cmn,105,Drama,6.4,77
tt0120542,1997,Yi sheng yi tai xi,Hong Kong/China,1,\N,103,Drama,6.6,19
tt0156998,1997,Downtown Torpedoes,Hong Kong,1,en,103,"Action,Crime,Thriller",5.9,533
tt0285244,1997,精裝難兄難弟,Hong Kong,1,yue,103,"Comedy,Fantasy",6.5,149
tt0120530,1997,Huang Fei Hong 6: Xi yu xiong shi,Hong Kong,1,cmn,102,"Action,Adventure,History",6.3,4252
tt0154321,1997,黑獄斷腸歌之砌生豬肉,Hong Kong,1,cmn,102,"Crime,Drama,Thriller",5.9,162
tt0117786,1997,Yi ge hao ren,Hong Kong,1,cmn,101,"Action,Adventure,Comedy",6.2,28647
tt0120474,1997,Walk In,Hong Kong,1,en,101,"Action,Comedy,Crime",6.4,75
tt0128033,1997,Killing Me Tenderly,Hong Kong,1,en,101,"Comedy,Romance",5.5,139
tt0162005,1997,Theft Under the Sun,Hong Kong,1,en,101,Action,5.4,73
tt0183891,1997,"Ah Fai, the Dumb",Hong Kong,1,en,101,"Comedy,Drama",6.1,39
tt0168045,1997,愛情Amoeba,Hong Kong,1,yue,100,Comedy,5.3,32
tt0146745,1997,First Love: The Litter on the Breeze,Hong Kong,1,en,99,Drama,6.8,325
tt0128321,1997,Ji gik saat yan faan,Hong Kong,1,yue,98,Thriller,7.6,57
tt0134664,1997,Full Alert,Hong Kong,1,en,98,"Action,Crime,Thriller",6.7,1310
tt0286322,1997,Troublesome Night 1,Hong Kong,1,en,98,"Comedy,Horror",5.8,415
tt0119597,1997,Lut cheuk fei lung,Hong Kong,1,yue,97,Action,6.7,90
tt0136242,1997,Hero,Hong Kong/China,1,en,97,"Action,Drama",6.3,805
tt0118845,1997,Spring Light at First Glance,Hong Kong/South Korea/Japan,1,en,96,"Drama,Romance",7.7,33579
tt0168032,1997,超級無敵追女仔,Hong Kong,1,yue,96,Comedy,4.7,79
tt0184549,1997,Ho ching yeh sang wut,Hong Kong,1,yue,96,"Adult,Documentary",4.8,21
tt0185850,1997,We're No Bad Guys,Hong Kong,1,en,96,"Action,Comedy",5.4,93
tt0242510,1997,Haunted Karaoke,Hong Kong,1,en,96,"Comedy,Horror",5.1,43
tt0269987,1997,Troublesome Night 2,Hong Kong,1,en,96,"Comedy,Horror,Thriller",5.3,148
tt0118538,1997,24 Hours Ghost Story,Hong Kong,1,en,95,"Comedy,Horror",5.6,51
tt0159469,1997,He Comes from Planet K,Hong Kong,1,en,95,"Comedy,Sci-Fi",4.9,42
tt0192272,1997,Lung sing jing yuet,China/Hong Kong,1,yue,95,Drama,7.2,59
tt0172711,1997,Legend of the Wolf,Hong Kong,1,en,94,"Action,Drama",5.8,753
tt0133123,1997,Ng yan ji dai,Hong Kong,1,yue,93,"Comedy,Romance",6.2,106
tt0134652,1997,"Love Is Not a Game, But a Joke",Hong Kong,1,en,93,Romance,6.9,102
tt0280715,1997,Goo waak tin tong,Hong Kong,1,yue,93,"Crime,Drama",4.4,13
tt0283688,1997,Romance of the West Chamber,Hong Kong,1,en,93,"History,Romance",5.6,77
tt0118731,1997,Legendary La Rose Noire II,Hong Kong,1,en,92,Comedy,5.7,73
tt0184054,1997,02:00 A.M.,Hong Kong,1,en,92,"Comedy,Horror",4.4,37
tt0184081,1997,最佳拍檔之醉街拍檔,Hong Kong,1,yue,92,Action,4.6,147
tt0184341,1997,First Love Unlimited,Hong Kong,1,en,92,"Comedy,Drama,Romance",6.6,85
tt0280753,1997,Midnight Zone,Hong Kong,1,en,92,Horror,5.6,96
tt0119875,1997,Chik juk ging wan,Hong Kong,1,yue,91,"Crime,Horror,Thriller",5.7,288
tt0133227,1997,Tou qing nan nü,Hong Kong,1,cmn,91,Drama,5.9,50
tt0159506,1997,Cause We Are So Young (1997),Hong Kong,1,en,91,"Comedy,Drama,Romance",6.1,55
tt0182903,1997,Cheung seung gau chung tin,Hong Kong,1,yue,91,Drama,5.7,12
